lattice_vec_0,lattice_vec_1,lattice_vec_2,lattice_vec_3,vortex_0,vortex_1,vortex_2,vortex_3,n,k,distance,logical_error_rate,error_bar,shots,errors,p_phenomenological
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 2, -1, 0]","[0, 8, 0, -1]",-1,0,0,0,36,4,2,0.08239940228412851,0.005740637805923349,9369,772,0.0
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 2, -1, 0]","[0, 8, 0, -1]",-1,-1,0,0,36,4,2,0.07965574070683025,0.005227006873652795,10922,870,0.0
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 2, -1, 0]","[0, 8, 0, -1]",-1,1,0,0,36,4,2,0.08284074359633342,0.00513875448973572,11673,967,0.0
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 2, -1, 0]","[0, 8, 0, -1]",1,0,0,0,36,4,2,0.06095956495044294,0.004541487745579012,11401,695,0.0
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 2, -1, 0]","[0, 8, 0, -1]",1,-1,0,0,36,4,2,0.05654517754599789,0.003566208796941535,17066,965,0.0
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 2, -1, 0]","[0, 8, 0, -1]",1,1,0,0,36,4,2,0.05670630857682917,0.004158658198522618,12697,720,0.0
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 5, -1, 0]","[0, 2, 0, -1]",0,0,0,0,36,4,3,0.0037542897943201974,0.0006208243327123289,43417,163,0.0
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 5, -1, 0]","[0, 2, 0, -1]",0,-1,0,0,36,4,3,0.0038086613753795344,0.0006758592381301215,37546,143,0.0
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 5, -1, 0]","[0, 2, 0, -1]",0,1,0,0,36,4,3,0.0036230263452162632,0.000601154868138473,44714,162,0.0
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 5, -1, 0]","[0, 2, 0, -1]",-1,0,0,0,36,4,3,0.003811252268602541,0.0006663120948279268,38570,147,0.0
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 5, -1, 0]","[0, 2, 0, -1]",-1,-1,0,0,36,4,3,0.0038137091478506846,0.0006571489424531938,39594,151,0.0
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 5, -1, 0]","[0, 2, 0, -1]",-1,1,0,0,36,4,3,0.003281301270332349,0.0005891910107912071,42666,140,0.0
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 5, -1, 0]","[0, 5, 0, -1]",0,0,0,0,36,4,1,0.09953246753246753,0.006141691418629608,9625,958,0.0
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 5, -1, 0]","[0, 5, 0, -1]",0,-1,0,0,36,4,1,0.09436352121595946,0.0106945405293664,3158,298,0.0
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 5, -1, 0]","[0, 5, 0, -1]",0,1,0,0,36,4,1,0.1094834232845027,0.012598649426480396,2594,284,0.0
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 5, -1, 0]","[0, 5, 0, -1]",1,0,0,0,36,4,1,0.11396648044692738,0.007124445577097432,8055,918,0.0
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 5, -1, 0]","[0, 5, 0, -1]",1,-1,0,0,36,4,1,0.1210174717368962,0.010622163624780967,3892,471,0.0
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 5, -1, 0]","[0, 5, 0, -1]",1,1,0,0,36,4,1,0.1164840400190567,0.010057080448556369,4198,489,0.0
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 5, -1, 0]","[0, 8, 0, -1]",0,0,0,0,36,4,2,0.02186834137041606,0.0022517455540054278,17834,390,0.0
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 5, -1, 0]","[0, 8, 0, -1]",0,-1,0,0,36,4,2,0.02337081696247121,0.002564006535644911,14762,345,0.0
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 5, -1, 0]","[0, 8, 0, -1]",0,1,0,0,36,4,2,0.02048723528475134,0.0021226953709117084,18841,386,0.0
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 8, -1, 0]","[0, 2, 0, -1]",0,0,0,0,36,4,2,0.08355342136854742,0.008792610670745993,4165,348,0.0
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 8, -1, 0]","[0, 2, 0, -1]",0,-1,0,0,36,4,2,0.08498513379583747,0.006282640197087089,8072,686,0.0
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 8, -1, 0]","[0, 2, 0, -1]",0,1,0,0,36,4,2,0.0868471667406421,0.006950622601576015,6759,587,0.0
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 8, -1, 0]","[0, 2, 0, -1]",-1,0,0,0,36,4,2,0.06289235061613578,0.00532807281112703,8602,541,0.0
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 8, -1, 0]","[0, 2, 0, -1]",-1,-1,0,0,36,4,2,0.06192425793244626,0.005561575309483417,7816,484,0.0
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 8, -1, 0]","[0, 2, 0, -1]",-1,1,0,0,36,4,2,0.06578220011055833,0.005945493697567125,7236,476,0.0
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 8, -1, 0]","[0, 2, 0, -1]",1,0,0,0,36,4,2,0.06825045298973223,0.007352014681940813,4967,339,0.0
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 8, -1, 0]","[0, 2, 0, -1]",1,-1,0,0,36,4,2,0.06869643085582704,0.005821715676487926,7817,537,0.0
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 8, -1, 0]","[0, 2, 0, -1]",1,1,0,0,36,4,2,0.06769596199524941,0.005064699058988306,10104,684,0.0
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 8, -1, 0]","[0, 5, 0, -1]",0,0,0,0,36,4,3,0.0043297899922219345,0.0007064616505969212,38570,167,0.0
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 8, -1, 0]","[0, 5, 0, -1]",0,-1,0,0,36,4,3,0.004396069396774649,0.0006750159319317576,42538,187,0.0
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 8, -1, 0]","[0, 5, 0, -1]",0,1,0,0,36,4,3,0.004786215698787492,0.0007857825707834384,34474,165,0.0
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 8, -1, 0]","[0, 8, 0, -1]",0,0,0,0,36,4,1,0.1,0.012676973530364427,2390,239,0.0
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 8, -1, 0]","[0, 8, 0, -1]",0,-1,0,0,36,4,1,0.09526627218934912,0.007230285128594069,6760,644,0.0
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 8, -1, 0]","[0, 8, 0, -1]",0,1,0,0,36,4,1,0.09829867674858223,0.015632277577385403,1587,156,0.0
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 8, -1, 0]","[0, 8, 0, -1]",-1,0,0,0,36,4,1,0.08089294287085934,0.008671387882812145,4166,337,0.0
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 8, -1, 0]","[0, 8, 0, -1]",-1,-1,0,0,36,4,1,0.08275507581598561,0.009074012780749166,3891,322,0.0
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 8, -1, 0]","[0, 8, 0, -1]",-1,1,0,0,36,4,1,0.07970040330324563,0.007669933117230868,5207,415,0.0
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 8, -1, 0]","[0, 8, 0, -1]",1,0,0,0,36,4,1,0.09975584234391349,0.011510937381474629,2867,286,0.0
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 8, -1, 0]","[0, 8, 0, -1]",1,-1,0,0,36,4,1,0.1056806550665302,0.010029081674913023,3908,413,0.0
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 8, -1, 0]","[0, 8, 0, -1]",1,1,0,0,36,4,1,0.09886061852137411,0.005547365618935526,11673,1154,0.0
